datetime_window,x_mean,y_mean,z_mean,ACC_vm_min,ACC_vm_max,ACC_vm_std,ACC_ForBack_Angle,ACC_dominantFr_x,ACC_dominantFr_z,ACC_entropy_x,ACC_power_0_25_1_x,prediction
2023-11-27 14:18:53.340,-0.9726041666666666,-0.3770572916666666,-0.12583333333333335,0.6906395329039036,1.299854863860075,0.11180444871645553,6.751028947252127,0.625,0.625,6.0375632173499625,0.04698425414341567,Walk
2023-11-27 14:18:57.363,-0.9714322916666666,-0.37614583333333335,-0.10377604166666668,0.6906395329039036,1.299854863860075,0.1117314085299403,5.591528252200976,0.625,0.625,5.938561944185761,0.05517001046102009,Walk
2023-11-27 14:19:01.384,-0.9821875,-0.36447916666666663,-0.10104166666666664,0.7698737693022942,1.2576210818804994,0.09776052988443425,5.416212503738334,0.625,0.625,5.945112150079359,0.04427730848276018,Walk
2023-11-27 14:19:05.407,-0.9617447916666668,-0.42015625,-0.09716145833333333,0.7580138263498233,1.2874016025641426,0.09756024920085865,5.21489232185343,0.625,0.625,5.863464237423311,0.038063251773203154,Walk
2023-11-27 14:19:09.428,-0.954609375,-0.4542708333333333,-0.09174479166666664,0.7580138263498233,1.2967311876420156,0.10203039526657244,4.907192471214711,0.625,0.625,5.823464266277194,0.02715301478786241,Walk
2023-11-27 14:19:13.449,-0.9568229166666667,-0.44372395833333333,-0.09242187500000001,0.7295153556162208,1.2967311876420156,0.10897712129862705,4.953640652297508,0.625,0.625,5.923464194142492,0.03753157616352411,Walk
2023-11-27 14:19:17.472,-0.9563020833333333,-0.44244791666666666,-0.0740625,0.7102933207925443,1.3110989959789248,0.13020728905372433,3.979827126024437,1.375,2.0,5.993659650948213,0.04345436023722245,Walk
2023-11-27 14:19:21.494,-0.9671614583333334,-0.4278385416666666,-0.06971354166666666,0.7062094767749904,1.3110989959789248,0.1245516647869304,3.7254776881862326,0.75,0.25,6.093659622094317,0.039561001273918206,Walk
2023-11-27 14:19:25.515,-0.9678645833333335,-0.3913020833333334,-0.07513020833333334,0.7062094767749904,1.2672020567049918,0.09032591471560486,4.054768258990542,0.5,0.5,6.168757314429829,0.053110239466596175,Walk
2023-11-27 14:19:29.536,-0.9803906249999998,-0.35861979166666663,-0.01588541666666667,0.817206421068396,1.2202987177340932,0.0808224862443218,0.8590811603780193,0.625,0.125,6.0963062471592195,0.04797123104011153,Walk
2023-11-27 14:19:33.559,-0.9891666666666667,-0.3508072916666666,0.029583333333333336,0.8093346126238344,1.2202987177340932,0.0818441809383445,-1.5899801859288234,0.625,0.625,5.981208540396784,0.07332269482549861,Walk
2023-11-27 14:19:37.580,-0.9790364583333333,-0.3929687499999999,0.013281250000000001,0.8093346126238344,1.2444701903571254,0.07228559963894665,-0.7099852275295985,0.625,0.625,5.993659679802081,0.044249748470911024,Walk
